id	dam	sire	Cohort	Immigrant
4757	3395	3276	2009	0
4758	3831	4395	2009	0
4759	4380	2651	2008	0
4760	3395	4395	2008	0
4761	NA	NA	2009	0
4762	4862	4847	2011	0
4763	4862	4847	2011	0
4764	3302	3359	2010	0
4765	3302	3359	2010	0
4766	3302	3359	2010	0
4767	3302	3359	2010	0
4768	4760	4109	2010	0
4769	4760	4109	2010	0
4770	NA	NA	2010	0
4771	NA	NA	2010	0
4772	NA	NA	2010	0
4773	NA	NA	2010	0
4776	NA	NA	2010	0
4777	NA	NA	2010	0
4778	NA	NA	2010	0
4779	NA	NA	2010	0
4780	NA	NA	2010	0
4781	NA	NA	2010	0
4782	NA	NA	2010	0
4783	NA	NA	2010	0
4784	NA	NA	2010	0
4785	NA	NA	2010	0
4786	NA	NA	2010	0
4787	NA	NA	2010	0
4788	NA	NA	2010	0
4789	NA	NA	2010	0
4790	NA	NA	2010	0
4791	NA	NA	2010	0
4792	NA	NA	2010	0
4793	NA	NA	2010	0
4794	NA	NA	2010	0
4795	NA	NA	2010	0
4796	NA	NA	2010	0
4797	NA	NA	2010	0
4798	4110	3359	2010	0
4799	4110	3359	2010	0
4800	NA	NA	2010	0
4801	NA	NA	2010	0
4802	NA	NA	2010	0
4803	NA	NA	2010	0
4804	NA	NA	2010	0
4805	3395	4072	2010	0
4806	3395	4072	2010	0
4807	3395	4072	2010	0
4808	NA	NA	2010	0
4809	3395	4072	2010	0
4810	4084	3359	2010	0
4811	4084	4757	2010	0
4812	4084	4757	2010	0
4813	NA	NA	2010	0
4814	NA	NA	2010	0
4815	4744	4682	2010	0
4816	4744	4682	2010	0
4817	4744	4682	2010	0
4818	4744	4682	2010	0
4819	4078	4071	2010	0
4820	4078	4071	2010	0
4821	4078	4071	2010	0
4822	4078	3496	2010	0
4823	4078	4071	2010	0
4824	4059	3764	2010	0
4825	4059	4087	2010	0
4826	4059	3450	2010	0
4827	4059	3450	2010	0
4828	NA	NA	2010	0
4829	4585	4695	2010	0
4830	4585	4695	2010	0
4831	4585	4695	2010	0
4832	4585	4695	2010	0
4833	NA	NA	2010	0
4834	4049	4039	2010	0
4835	NA	NA	2010	0
4836	NA	NA	2010	0
4837	NA	NA	2010	0
4838	NA	NA	2010	0
4839	4679	4745	2010	0
4840	4679	4745	2010	0
4841	NA	NA	2010	0
4847	3302	4573	2010	0
4848	NA	NA	2010	0
4849	NA	NA	2010	0
4850	NA	NA	2010	0
4851	NA	NA	2010	0
4852	4663	4512	2010	0
4853	4663	4512	2010	0
4854	4663	4512	2010	0
4855	4663	4512	2010	0
4856	4110	3370	2010	0
4857	4110	3370	2010	0
4858	4110	3370	2010	0
4859	4110	3359	2010	0
4860	NA	NA	2010	0
4861	NA	NA	2010	0
4862	3302	3359	2010	0
4863	3302	3359	2010	0
4864	3302	3359	2010	0
4865	NA	NA	2010	0
4866	NA	NA	2010	0
4867	4049	4039	2010	0
4868	4049	4039	2010	0
4869	4049	3764	2010	0
4870	4049	3764	2010	0
4871	4037	4753	2010	0
4872	4037	4753	2010	0
4873	4037	4753	2010	0
4874	4037	4753	2010	0
4875	NA	NA	2010	0
4876	3395	3496	2010	0
4877	3395	3496	2010	0
4878	3395	4072	2010	0
4879	3395	3496	2010	0
4880	NA	NA	2010	0
4881	4759	3764	2010	0
4882	NA	NA	2010	0
4883	NA	NA	2010	0
4884	NA	NA	2010	0
4885	4607	4072	2010	0
4886	4607	4608	2010	0
4887	NA	NA	2010	0
4888	4723	4616	2010	0
4889	NA	NA	2010	0
4890	NA	NA	2010	0
4891	NA	NA	2010	0
4892	NA	NA	2010	0
4893	NA	NA	2010	0
4894	NA	NA	2010	0
4895	4059	3450	2010	0
4896	4059	3450	2010	0
4897	4059	3450	2010	0
4898	4059	3450	2010	0
4899	NA	NA	2010	0
4900	4723	4119	2010	0
4901	4723	4119	2010	0
4902	4723	4119	2010	0
4903	4723	4119	2010	0
4904	4062	3684	2010	0
4905	4062	3285	2010	0
4906	4062	3285	2010	0
4907	4062	3717	2010	0
4908	4062	3717	2010	0
4909	4739	4070	2010	0
4910	4739	4070	2010	0
4911	NA	NA	2010	0
4912	NA	NA	2010	0
4913	4739	3496	2010	0
4914	4760	4109	2010	0
4915	4760	4109	2010	0
4916	NA	NA	2010	0
4917	NA	NA	2010	0
4918	NA	NA	2010	0
4919	4084	4029	2010	0
4920	4084	3359	2010	0
4921	4084	4757	2010	0
4922	NA	NA	2010	0
4923	NA	NA	2010	0
4924	NA	NA	2010	0
4925	NA	NA	2010	0
4926	NA	NA	2010	0
4927	4581	4699	2010	0
4928	4679	3764	2010	0
4929	4679	4745	2010	0
4930	4679	4745	2010	0
4931	4679	4745	2010	0
4932	NA	NA	2010	0
4933	4581	4699	2010	0
4934	4078	4071	2010	0
4935	4078	4071	2010	0
4936	4078	4071	2010	0
4937	4078	4071	2010	0
4938	4078	4071	2010	0
4939	4744	3684	2010	0
4940	4744	4682	2010	0
4941	4744	3684	2010	0
4942	4744	4682	2010	0
4943	3831	4395	2010	0
4944	3831	4395	2010	0
4945	4619	4664	2010	0
4946	4619	4664	2010	0
4947	4619	4664	2010	0
4948	4619	4664	2010	0
4949	4619	4664	2010	0
4950	3395	4072	2010	0
4951	3395	4072	2010	0
4952	3395	4072	2010	0
4953	3395	4072	2010	0
4954	3395	4072	2010	0
4955	4754	4573	2010	0
4956	4754	4573	2010	0
4957	4754	4573	2010	0
4958	NA	NA	2010	0
4959	4380	4649	2010	0
4960	4759	3764	2010	0
4961	4759	3764	2010	0
4962	4759	3764	2010	0
4963	4759	3764	2010	0
4964	4759	3764	2010	0
4965	4084	4029	2010	0
4966	4084	3359	2010	0
4967	4084	4757	2010	0
4968	4084	4757	2010	0
4969	4059	3450	2010	0
4970	NA	NA	2010	0
4971	NA	NA	2010	0
4972	4380	3684	2010	0
4973	4380	3684	2010	0
4974	4380	3450	2010	0
4975	NA	NA	2010	0
4976	4037	3684	2010	0
4977	4037	4753	2010	0
4978	4037	3684	2010	0
4979	4049	4722	2010	0
4980	4049	4722	2010	0
4981	4049	4722	2010	0
4982	4049	4722	2010	0
4983	NA	NA	2010	0
4984	NA	NA	2010	0
4985	3395	3496	2010	0
4986	3395	3496	2010	0
4987	3395	3496	2010	0
4988	NA	NA	2010	0
4989	4739	4070	2010	0
4990	4739	4070	2010	0
4991	4739	4070	2010	0
4992	NA	NA	2010	0
4993	NA	NA	2010	0
4994	NA	NA	2010	0
4995	NA	NA	2010	0
4996	3302	3359	2010	0
4997	3302	3359	2010	0
4998	3302	4072	2010	0
4999	4607	4705	2010	0
5000	NA	NA	2010	0
5001	4062	3717	2010	0
5002	NA	NA	2010	0
5003	4062	3717	2010	0
5004	4062	3717	2010	0
5005	4560	4033	2010	0
5006	4078	4071	2010	0
5007	4078	4071	2010	0
5008	4078	4071	2010	0
5009	4744	4682	2010	0
5010	4744	4682	2010	0
5011	4744	4682	2010	0
5012	NA	NA	2010	0
5013	NA	NA	2010	0
5014	4689	3445	2010	0
5015	4689	3445	2010	0
5016	NA	NA	2010	0
5017	4619	4664	2010	0
5018	4619	4664	2010	0
5019	NA	NA	2010	0
5020	4110	4060	2010	0
5021	NA	NA	2010	0
5022	NA	NA	2010	0
5023	4723	4119	2010	0
5024	4059	3285	2010	0
5025	4059	3450	2010	0
5026	NA	NA	2010	0
5027	NA	NA	2010	0
5028	4679	4745	2010	0
5029	4679	4509	2010	0
5030	4679	4509	2010	0
5031	4721	4039	2010	0
5032	4721	4039	2010	0
5033	4721	4039	2010	0
5034	NA	NA	2010	0
5035	3395	4072	2010	0
5036	3395	4072	2010	0
5037	NA	NA	2010	0
5038	3395	4072	2010	0
5039	NA	NA	2010	0
5040	NA	NA	2010	0
5041	NA	NA	2010	0
5042	4862	4847	2011	0
5043	NA	NA	2010	0
5044	4733	4051	2010	0
5045	4585	4735	2010	0
5046	4576	4029	2010	0
5047	4068	4087	2010	0
5048	NA	NA	2009	0
5049	4862	4847	2011	0
5050	NA	NA	2010	0
5051	NA	NA	2011	0
5052	3831	4395	2010	0
5053	4619	4664	2010	0
5054	4619	4664	2010	0
5055	4619	4664	2010	0
5056	4619	4664	2010	0
5057	4619	4664	2010	0
5058	4585	4735	2010	0
5059	4581	4699	2010	0
5060	4062	3285	2010	0
5061	3831	4686	2010	0
5062	4068	4051	2010	0
5063	3831	4395	2010	0
5064	3395	3496	2010	0
5065	4733	4051	2010	0
5066	4068	4051	2010	0
5067	4721	4039	2010	0
5068	NA	NA	2010	0
5069	4607	4072	2010	0
5070	4062	3717	2010	0
5071	NA	NA	2010	0
5072	NA	NA	2010	0
5073	NA	NA	2010	0
5074	NA	NA	2010	0
5075	NA	NA	2010	0
5076	NA	NA	2010	0
5077	NA	NA	2010	0
5078	NA	NA	2010	0
5079	4963	4868	2011	0
5080	NA	NA	2010	0
5081	4744	4098	2011	0
5082	4744	NA	2011	0
5083	4744	4098	2011	0
5084	4854	4907	2011	0
5085	4854	4907	2011	0
5086	4854	4907	2011	0
5087	4963	4868	2011	0
5088	NA	NA	2011	0
5089	4084	3359	2011	0
5090	4084	3359	2011	0
5091	4084	4109	2011	0
5092	4084	4757	2011	0
5093	4585	4735	2011	0
5094	4585	4735	2011	0
5095	4585	4735	2011	0
5096	4585	4735	2011	0
5097	4078	4071	2011	0
5098	4078	4071	2011	0
5099	4078	4071	2011	0
5100	4078	4071	2011	0
5101	4059	3450	2011	0
5102	4059	3684	2011	0
5103	4059	3450	2011	0
5104	5025	4969	2011	0
5105	5025	4969	2011	0
5106	5025	4969	2011	0
5107	3302	3359	2011	0
5108	3302	3359	2011	0
5109	4380	4395	2011	0
5110	4380	3684	2011	0
5111	NA	NA	2011	0
5112	NA	NA	2011	0
5113	4979	4673	2011	0
5114	4979	4673	2011	0
5115	4619	4664	2011	0
5116	4619	4664	2011	0
5117	4619	4664	2011	0
5118	4619	4664	2011	0
5119	4619	4664	2011	0
5120	4062	4895	2011	0
5121	4062	4895	2011	0
5122	4062	4895	2011	0
5123	4062	4895	2011	0
5124	4982	4737	2011	0
5125	4982	4885	2011	0
5126	NA	NA	2011	0
5127	4078	4071	2011	0
5128	NA	NA	2011	0
5129	4982	4737	2011	0
5130	4759	3764	2011	0
5131	4759	3496	2011	0
5132	4759	3764	2011	0
5133	4759	3764	2011	0
5134	4739	4109	2011	0
5135	4739	4686	2011	0
5136	4739	NA	2011	0
5137	4739	4686	2011	0
5138	4967	4649	2011	0
5139	4967	4649	2011	0
5140	4967	4649	2011	0
5141	4967	4649	2011	0
5142	4049	5676	2011	0
5143	4049	4753	2011	0
5144	4049	5623	2011	0
5145	4049	4753	2011	0
5146	5017	4706	2011	0
5147	5017	4706	2011	0
5148	5017	4706	2011	0
5149	4723	3684	2011	0
5150	4723	3684	2011	0
5151	4723	3684	2011	0
5152	4723	3684	2011	0
5153	NA	NA	2006	0
5154	4972	5044	2011	0
5155	4867	5050	2011	0
5156	4972	4060	2011	0
5157	4972	5044	2011	0
5158	4972	4060	2011	0
5159	4905	4109	2011	0
5160	4905	4109	2011	0
5161	4905	4722	2011	0
5162	4905	4109	2011	0
5163	4858	4765	2011	0
5164	4858	4765	2011	0
5165	4858	4765	2011	0
5166	4858	4765	2011	0
5167	4858	4765	2011	0
5168	4942	3496	2011	0
5169	4942	3496	2011	0
5170	4942	3496	2011	0
5171	4927	4906	2011	0
5172	4927	4906	2011	0
5173	4863	4852	2011	0
5174	4863	4852	2011	0
5175	4863	4852	2011	0
5176	4864	4852	2011	0
5177	NA	NA	2011	0
5178	NA	NA	2011	0
5179	4872	4996	2011	0
5180	4872	4996	2011	0
5181	4872	4996	2011	0
5182	5030	4768	2011	0
5183	5030	4768	2011	0
5184	5030	4768	2011	0
5185	5030	4768	2011	0
5186	4968	4998	2011	0
5187	4968	4998	2011	0
5188	4963	4868	2011	0
5189	4968	4998	2011	0
5190	4968	4998	2011	0
5191	4663	4512	2011	0
5192	4663	4512	2011	0
5193	4663	4512	2011	0
5194	4663	4512	2011	0
5195	4110	4722	2011	0
5196	4110	4722	2011	0
5197	4110	4722	2011	0
5198	4110	4722	2011	0
5199	4721	4686	2011	0
5200	4721	4686	2011	0
5201	4721	4686	2011	0
5202	4721	5004	2011	0
5203	4947	4914	2011	0
5204	4947	4914	2011	0
5205	5063	4758	2011	0
5206	5063	4758	2011	0
5207	5063	4758	2011	0
5208	4870	5035	2011	0
5209	4873	4960	2011	0
5210	4873	4960	2011	0
5211	4873	4960	2011	0
5212	4873	4960	2011	0
5213	4585	4735	2011	0
5214	4733	4664	2011	0
5215	4733	4847	2011	0
5216	4733	4664	2011	0
5217	5064	4039	2011	0
5218	5064	4039	2011	0
5219	4663	4512	2011	0
5220	5005	4060	2011	0
5221	5005	4682	2011	0
5222	5005	4682	2011	0
5223	5005	4060	2011	0
5224	NA	NA	2011	0
5225	NA	NA	2011	0
5226	4985	4966	2011	0
5227	4985	4966	2011	0
5228	4985	4966	2011	0
5229	4985	4966	2011	0
5230	4909	3496	2011	0
5231	NA	NA	2011	0
5232	4909	5059	2011	0
5233	4909	3496	2011	0
5234	4830	3496	2011	0
5235	4830	4070	2011	0
5236	NA	NA	2011	0
5237	NA	NA	2011	0
5238	5046	5047	2011	0
5239	5046	5047	2011	0
5240	NA	NA	2011	0
5241	4989	4900	2011	0
5242	4989	4900	2011	0
5243	4989	4900	2011	0
5244	4864	5623	2011	0
5245	4864	5623	2011	0
5246	4864	3359	2011	0
5247	NA	NA	2011	0
5248	NA	NA	2011	0
5249	4933	4973	2011	0
5250	4933	4973	2011	0
5251	4974	4966	2011	0
5252	4974	4966	2011	0
5253	4059	3684	2011	0
5254	4059	4673	2011	0
5255	4059	3450	2011	0
5256	NA	NA	2011	0
5257	4059	3450	2011	0
5258	NA	NA	2011	0
5259	5053	5009	2011	0
5260	5053	5009	2011	0
5261	5053	5009	2011	0
5262	NA	NA	2011	0
5263	5066	4991	2011	0
5264	4968	4991	2011	0
5265	3302	3359	2011	0
5266	3302	3359	2011	0
5267	3302	3359	2011	0
5268	5067	4868	2011	0
5269	5067	4868	2011	0
5270	5067	4868	2011	0
5271	5067	4868	2011	0
5272	5067	4868	2011	0
5273	NA	NA	2011	0
5274	NA	NA	2011	0
5275	NA	NA	2011	0
5276	NA	NA	2011	0
5277	4979	4673	2011	0
5278	4979	4673	2011	0
5279	5053	5009	2011	0
5280	4380	3684	2011	0
5281	3302	3359	2011	0
5282	NA	NA	2011	0
5283	NA	NA	2011	0
5284	4723	3684	2011	0
5285	4723	3684	2011	0
5286	4723	NA	2011	0
5287	4037	4649	2011	0
5288	4037	4649	2011	0
5289	4037	4649	2011	0
5290	4037	4649	2011	0
5291	4037	4649	2011	0
5292	4380	3684	2011	0
5293	4380	4745	2011	0
5294	4380	3450	2011	0
5295	4862	5048	2011	0
5296	4862	4573	2011	0
5297	4862	4847	2011	0
5298	4862	4847	2011	0
5299	5066	4906	2011	0
5300	5066	3684	2011	0
5301	5066	3684	2011	0
5302	5066	4906	2011	0
5303	5025	5044	2011	0
5304	5025	4969	2011	0
5305	5025	5044	2011	0
5306	5025	5044	2011	0
5307	4854	4682	2011	0
5308	4854	4682	2011	0
5309	4854	4682	2011	0
5310	4854	4682	2011	0
5311	4854	4682	2011	0
5312	4084	4757	2011	0
5313	4084	4900	2011	0
5314	4084	4757	2011	0
5315	4744	4098	2011	0
5316	4744	4098	2011	0
5317	4721	NA	2011	0
5318	4078	4071	2011	0
5319	4078	NA	2011	0
5320	4078	4071	2011	0
5321	4078	4071	2011	0
5322	4078	4071	2011	0
5323	NA	NA	2011	0
5324	NA	NA	2011	0
5325	NA	NA	2011	0
5326	4744	4098	2011	0
5327	NA	NA	2011	0
5328	4062	4895	2011	0
5329	4062	4895	2011	0
5330	4062	4895	2011	0
5331	4863	4852	2011	0
5332	4863	4852	2011	0
5333	4863	4852	2011	0
5334	4863	4852	2011	0
5335	4898	4616	2011	0
5336	4898	4616	2011	0
5337	4898	4616	2011	0
5338	4721	4023	2011	0
5339	4858	4765	2011	0
5340	4858	4765	2011	0
5341	4858	4765	2011	0
5342	4759	3764	2011	0
5343	4759	3764	2011	0
5344	4759	3764	2011	0
5345	4870	NA	2011	0
5346	4585	NA	2011	0
5347	4585	5044	2011	0
5348	4585	4735	2011	0
5349	4585	4753	2011	0
5350	4585	4941	2011	0
5351	4110	4722	2011	0
5352	4110	4395	2011	0
5353	4110	4722	2011	0
5354	4110	4768	2011	0
5355	4110	4722	2011	0
5356	4982	4885	2011	0
5357	4982	4885	2011	0
5358	4982	4885	2011	0
5359	4049	NA	2011	0
5360	4049	NA	2011	0
5361	4049	NA	2011	0
5362	4972	NA	2011	0
5363	4972	4757	2011	0
5364	4972	4757	2011	0
5365	4972	4673	2011	0
5366	4968	4998	2011	0
5367	4968	4649	2011	0
5368	4968	4998	2011	0
5369	4968	4649	2011	0
5370	4873	4960	2011	0
5371	4873	4960	2011	0
5372	4873	4960	2011	0
5373	4873	4960	2011	0
5374	4967	4768	2011	0
5375	4967	4768	2011	0
5376	4967	4768	2011	0
5377	4967	4768	2011	0
5378	4663	4512	2011	0
5379	4663	4512	2011	0
5380	4663	4512	2011	0
5381	4663	4512	2011	0
5382	4663	4512	2011	0
5383	NA	NA	2011	0
5384	5058	4717	2011	0
5385	5058	4717	2011	0
5386	5058	4717	2011	0
5387	5058	4717	2011	0
5388	5058	4717	2011	0
5389	4942	3496	2011	0
5390	4942	3496	2011	0
5391	4942	3496	2011	0
5392	4942	3496	2011	0
5393	4872	4996	2011	0
5394	4872	4996	2011	0
5395	4872	4996	2011	0
5396	5017	4757	2011	0
5397	5017	4757	2011	0
5398	5017	4757	2011	0
5399	4619	4649	2011	0
5400	4619	4649	2011	0
5401	4619	4649	2011	0
5402	NA	NA	2011	0
5403	4870	5035	2011	0
5404	4759	3764	2011	0
5405	NA	NA	2011	0
5406	4858	4765	2011	0
5407	4739	5676	2011	0
5408	4739	5623	2011	0
5409	4739	4686	2011	0
5410	4947	4914	2011	0
5411	4947	4914	2011	0
5412	4947	4735	2011	0
5413	NA	NA	2011	0
5414	NA	NA	2011	0
5415	5063	4758	2011	0
5416	5063	4758	2011	0
5417	5005	4060	2011	0
5418	5005	4060	2011	0
5419	5005	4109	2011	0
5420	4619	4941	2011	0
5421	NA	NA	2011	0
5422	4867	5050	2011	0
5423	4867	5050	2011	0
5424	4867	5050	2011	0
5425	4872	4996	2011	0
5426	4733	4664	2011	0
5427	4733	4852	2011	0
5428	4733	4852	2011	0
5429	4733	4664	2011	0
5430	NA	NA	2011	0
5431	4933	4973	2011	0
5432	4933	4973	2011	0
5433	4947	4914	2011	0
5434	5005	4060	2011	0
5435	5063	4758	2011	0
5436	5063	4758	2011	0
5437	5046	5047	2011	0
5438	5046	4070	2011	0
5439	5046	5047	2011	0
5440	5046	5047	2011	0
5441	4985	4966	2011	0
5442	4985	4966	2011	0
5443	4985	4973	2011	0
5444	4933	4973	2011	0
5445	NA	NA	2011	0
5446	4830	4070	2011	0
5447	4830	4070	2011	0
5448	4830	4070	2011	0
5449	4990	4901	2011	0
5450	4830	4070	2011	0
5451	4908	5676	2011	0
5452	NA	NA	2011	0
5453	NA	NA	2011	0
5454	4965	NA	2011	0
5455	4965	NA	2011	0
5456	NA	NA	2011	0
5457	NA	NA	2011	0
5458	4976	5048	2011	0
5459	4961	5032	2011	0
5460	4961	5032	2011	0
5461	4961	5032	2011	0
5462	NA	4109	2011	0
5463	4059	3450	2011	0
5464	4059	4745	2011	0
5465	4059	3684	2011	0
5466	4059	3450	2011	0
5467	4059	3450	2011	0
5468	4607	4737	2011	0
5469	4607	4023	2011	0
5470	4059	3684	2011	0
5471	4078	4071	2011	0
5472	4974	4060	2011	0
5473	4974	4109	2011	0
5474	4944	4649	2011	0
5475	4944	4998	2011	0
5476	4944	4023	2011	0
5477	5053	5009	2011	0
5478	5053	5009	2011	0
5479	5053	4939	2011	0
5480	4909	5669	2011	0
5481	4078	4071	2011	0
5482	4909	3496	2011	0
5483	3302	5069	2011	0
5484	3302	3359	2011	0
5485	3302	3359	2011	0
5486	NA	NA	2011	0
5487	NA	NA	2011	0
5488	4380	4991	2011	0
5489	4744	4991	2011	0
5490	4972	NA	2011	0
5491	4380	4991	2011	0
5492	5067	4969	2011	0
5493	5067	4969	2011	0
5494	5067	4969	2011	0
5495	5067	NA	2011	0
5496	4974	4060	2011	0
5497	4974	4060	2011	0
5498	5053	5009	2011	0
5499	4037	4649	2011	0
5500	4037	4649	2011	0
5501	4037	4649	2011	0
5502	4037	4649	2011	0
5503	4744	4098	2011	0
5504	4744	4649	2011	0
5505	3302	4885	2011	0
5506	4909	4070	2011	0
5507	NA	NA	2011	0
5508	NA	NA	2011	0
5509	4723	3684	2011	0
5510	4723	3684	2011	0
5511	4723	5024	2011	0
5512	NA	NA	2011	0
5513	NA	NA	2011	0
5514	NA	NA	2011	0
5515	4989	NA	2011	0
5516	4989	5623	2011	0
5517	4989	NA	2011	0
5518	4989	5871	2011	0
5519	4965	4682	2011	0
5520	4965	4039	2011	0
5521	4965	4757	2011	0
5522	4965	4039	2011	0
5523	4854	4907	2011	0
5524	4854	4907	2011	0
5525	4854	4907	2011	0
5526	4380	3684	2011	0
5527	4380	3684	2011	0
5528	NA	NA	2011	0
5529	4854	4907	2011	0
5530	4078	4071	2011	0
5531	4078	4071	2011	0
5532	4965	NA	2011	0
5533	4084	5062	2011	0
5534	4084	4757	2011	0
5535	4084	4119	2011	0
5536	5025	5044	2011	0
5537	5025	4757	2011	0
5538	5066	4673	2011	0
5539	5066	4673	2011	0
5540	4078	4071	2011	0
5541	5066	5024	2011	0
5542	NA	NA	2011	0
5543	4873	4960	2011	0
5544	4873	4960	2011	0
5545	4873	4960	2011	0
5546	4873	4960	2011	0
5547	4972	4757	2011	0
5548	4972	4757	2011	0
5549	4972	4757	2011	0
5550	4062	4737	2011	0
5551	4062	4895	2011	0
5552	4062	4895	2011	0
5553	4062	4895	2011	0
5554	4663	4512	2011	0
5555	4663	5676	2011	0
5556	4663	5623	2011	0
5557	4663	4512	2011	0
5558	4967	4071	2011	0
5559	4967	4768	2011	0
5560	4967	4768	2011	0
5561	4967	4768	2011	0
5562	4967	4768	2011	0
5563	4049	4753	2011	0
5564	4049	4119	2011	0
5565	4049	5623	2011	0
5566	4049	5623	2011	0
5567	5008	5871	2011	0
5568	4905	4914	2011	0
5569	4905	4109	2011	0
5570	4905	4109	2011	0
5571	4898	4616	2011	0
5572	4898	4616	2011	0
5573	4982	4737	2011	0
5574	4982	5035	2011	0
5575	4982	4737	2011	0
5576	4759	3764	2011	0
5577	4759	3764	2011	0
5578	4759	3764	2011	0
5579	4110	4722	2011	0
5580	4110	4395	2011	0
5581	NA	NA	2011	0
5582	4968	4998	2011	0
5583	4968	4998	2011	0
5584	4968	4998	2011	0
5585	4968	4998	2011	0
5586	4905	4109	2011	0
5587	4961	4686	2011	0
5588	4961	4686	2011	0
5589	4961	4686	2011	0
5590	4619	4649	2011	0
5591	4619	4649	2011	0
5592	4867	5050	2011	0
5593	4976	4896	2011	0
5594	4963	3450	2011	0
5595	4581	4029	2010	0
5597	4062	4903	2011	0
5598	4976	4896	2011	0
5600	4961	4686	2011	0
5601	4947	4914	2011	0
5602	4947	4914	2011	0
5603	4947	4914	2011	0
5604	NA	NA	2010	0
5605	NA	NA	2010	0
5606	4933	4973	2011	0
5607	4933	4973	2011	0
5608	4933	4973	2011	0
5609	5063	4758	2011	0
5610	5063	4758	2011	0
5611	5063	4758	2011	0
5612	5063	4758	2011	0
5613	5017	4706	2011	0
5614	5014	4943	2011	0
5615	4976	3359	2011	0
5616	4976	4060	2011	0
5617	3831	3450	2011	0
5618	NA	NA	2011	0
5619	5005	4737	2011	0
5620	5005	4060	2011	0
5621	5005	4060	2011	0
5622	NA	NA	2011	0
5623	4576	4029	2010	0
5624	4976	5048	2011	0
5625	5060	4903	2011	0
5626	4867	5050	2011	0
5627	4867	5050	2011	0
5628	4867	NA	2011	0
5629	4867	5050	2011	0
5630	3831	4395	2011	0
5631	4581	4699	2011	0
5632	4733	4039	2011	0
5633	4733	4039	2011	0
5634	4733	4664	2011	0
5635	4059	3450	2011	0
5636	4059	3450	2011	0
5637	5060	4903	2011	0
5638	5060	4969	2011	0
5639	5060	4969	2011	0
5640	5060	4969	2011	0
5641	NA	NA	2011	0
5642	NA	NA	2011	0
5643	NA	NA	2011	0
5644	NA	NA	2010	0
5645	NA	NA	2010	0
5646	NA	NA	2011	0
5647	NA	NA	2010	0
5648	NA	NA	2011	0
5649	NA	NA	2011	0
5650	NA	NA	2011	0
5651	4059	3450	2011	0
5652	4607	4737	2011	0
5653	4607	4737	2011	0
5654	5060	4969	2011	0
5655	4733	4082	2010	0
5656	4858	4745	2011	0
5658	NA	NA	2011	0
5659	NA	NA	2011	0
5660	4974	4991	2011	0
5661	4744	4991	2011	0
5662	4744	4991	2011	0
5663	5053	5009	2011	0
5664	5053	5009	2011	0
5665	NA	NA	2011	0
5666	NA	NA	2011	0
5668	NA	NA	2011	0
5670	4766	4682	2011	0
5671	NA	NA	2011	0
5672	NA	NA	2011	0
5673	5014	4943	2011	0
5674	3831	4395	2011	0
5675	4858	5048	2011	0
5678	4830	4070	2011	0
5679	4867	5050	2011	0
5680	NA	NA	1989	0
5681	NA	NA	1989	0
5682	NA	NA	1989	0
5683	NA	NA	1989	0
5684	NA	NA	1990	0
5685	NA	NA	1989	0
5686	NA	NA	1990	0
5687	NA	NA	1990	0
5688	NA	NA	1990	0
5689	NA	NA	1989	0
5690	NA	NA	1989	0
5691	NA	NA	1989	0
5692	NA	NA	1989	0
5693	NA	NA	1989	0
5694	NA	NA	1990	0
5695	NA	NA	1990	0
5696	NA	NA	1990	0
5697	NA	NA	1989	0
5698	NA	NA	1989	0
5699	NA	NA	1989	0
5700	NA	NA	1990	0
5701	NA	NA	1990	0
5702	NA	NA	1990	0
5703	NA	NA	1990	0
5704	NA	NA	1989	0
5705	NA	NA	1989	0
5706	NA	NA	1989	0
5707	NA	NA	1989	0
5708	NA	NA	1989	0
5709	NA	NA	1989	0
5710	NA	NA	1990	0
5711	NA	NA	1990	0
5712	NA	NA	1991	0
5713	NA	NA	1990	0
5714	NA	NA	1990	0
5715	NA	NA	1991	0
5716	NA	NA	1991	0
5717	NA	NA	1991	0
5719	NA	NA	1991	0
5720	NA	NA	1991	0
5721	NA	NA	1991	0
5723	NA	NA	1991	0
5724	NA	NA	1991	0
5725	NA	NA	1991	0
5726	NA	NA	1991	0
5727	NA	NA	1992	0
5728	NA	NA	1991	0
5729	NA	NA	1991	0
5730	NA	NA	1992	0
5731	NA	NA	1992	0
5732	NA	NA	1991	0
5733	NA	NA	1991	0
5734	NA	NA	1991	0
5735	NA	NA	1992	0
5736	NA	NA	1991	0
5737	NA	NA	1991	0
5738	NA	NA	1991	0
5739	NA	NA	1991	0
5740	NA	NA	1992	0
5741	NA	NA	1991	0
5742	NA	NA	1992	0
5743	NA	NA	1992	0
5744	NA	NA	1992	0
5745	NA	NA	1992	0
5746	NA	NA	1992	0
5747	NA	NA	1992	0
5748	NA	NA	1993	0
5749	NA	NA	1992	0
5750	NA	NA	1992	0
5751	NA	NA	2011	0
5752	NA	NA	1993	0
5753	NA	NA	1993	0
5754	NA	NA	1993	0
5755	NA	NA	1993	0
5756	NA	NA	1993	0
5757	NA	NA	1993	0
5758	NA	NA	1993	0
5759	NA	NA	1993	0
5760	NA	NA	1992	0
5761	NA	NA	1992	0
5762	NA	NA	1993	0
5763	NA	NA	1993	0
5764	NA	NA	1993	0
5765	NA	NA	1993	0
5766	NA	NA	1993	0
5767	NA	NA	1993	0
5768	NA	NA	1993	0
5769	NA	NA	1993	0
5770	NA	NA	1994	0
